web3bugs_id,mvbench_sheet,oracle_id,source_dataset,source_category,source_subcategory,reporting_time,bug_link,finding_slug,contest_slug,finding_id,project_slug,finding_title,source_root_cause,source_exploitation_method,source_fix_strategy,evidence_source,overlaps_mvscan_eval_repo,mvbench_candidate_rows,annotator_1_semantic_label,annotator_1_mvsi_subtype,annotator_1_strict_b0_match,annotator_1_matched_b0_bucket_id,annotator_1_fn_reason,annotator_1_notes
107,107,WEB3BUGS-107-M-05,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/19,2022-04-jpegd#m-05,2022-04-jpegd,M-05,jpegd,Rewards will be locked if user transfer directly to pool without using deposit function,LPFarming calculates lpSupply from pool.lpToken.balanceOf(address(this)) rather than recorded userInfo.amount totals.,"A direct LP token transfer increases contract balance without credited stake, diluting real depositors and leaving rewards locked.",Track totalLPSupply from deposits/withdrawals and use that recorded supply for rewards.,Web3Bugs report 107.md; Code4rena report; GitHub issue 19; local JPEGd contracts,yes,"sheet=107 | row=35 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> deposit(uint256,uint256), pendingReward(uint256,address) • write contracts/farming/LPFarming.sol:226 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:185 (LPFarming.('pendingReward', ['uint256', 'address'], ['uint256'])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=36 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> deposit(uint256,uint256), withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • write contracts/farming/LPFarming.sol:226 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:221 (LPFarming.('deposit', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:242 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=37 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> pendingReward(uint256,address), withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:185 (LPFarming.('pendingReward', ['uint256', 'address'], ['uint256'])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=38 | abl=B0 | type=FP | finding=[single_var_cross_tx] userInfo tx-set -> withdraw(uint256,uint256) • write contracts/farming/LPFarming.sol:248 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) • read contracts/farming/LPFarming.sol:242 (LPFarming.('withdraw', ['uint256', 'uint256'], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another. || sheet=107 | row=39 | abl=B0 | type=FP | finding=[multi_var_cross_contract] userRewards, {TMP_1206, accRewardPerShare, user, userRewards} tx-set -> claim(uint256), claimAll() • write contracts/farming/LPFarming.sol:340 (LPFarming.('claim', ['uint256'], [])) • write contracts/farming/LPFarming.sol:357 (LPFarming.('claimAll', [], [])) • read contracts/farming/LPFarming.sol:336 (LPFarming.('claim', ['uint256'], [])) • read contracts/farming/LPFarming.sol:353 (LPFarming.('claimAll', [], [])) | report= | comments=Note: if we want to ""hit"" this report's bugs, we must model invariants involving external balance-derived supply and monotonic snapshot variables, not just mapping read/write pairs to one another.",MV-SI,Type-II-asset-utility,no,NA-no-strict-B0-match,FN7-bucket-adjacent-not-strict,"invariant=The LP supply used for reward distribution must stay synchronized with recorded credited user stakes. | entities=pool.lpToken.balanceOf(address(this)), userInfo[pid][user].amount, accRewardPerShare, userRewards | primary=recorded credited LP stake | counterpart=actual LP token balance used as lpSupply | external_proxy=direct ERC20 transfer to farm | desync=Direct token transfer increases pool token balance without updating userInfo.amount before _updatePool divides rewards by lpSupply. | sink=reward | impact=underpayment | attacker=unprivileged | label_notes=MV-SI asset/accounting desync: actual token balance diverges from credited stake. B0 LPFarming rows are adjacent but omit direct-transfer balance pollution. | strict_match=B0 LPFarming rows touch user/reward accounting but omit direct ERC20 balance transfer and the actual balance vs recorded user.amount invariant."
107,107,WEB3BUGS-107-M-06,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/54,2022-04-jpegd#m-06,2022-04-jpegd,M-06,jpegd,Oracle data feed is insufficiently validated.,FungibleAssetVaultForDAO reads Chainlink latestAnswer without stale-round or round-completion validation.,A stale or incomplete oracle answer can feed wrong collateral pricing into credit and accounting decisions.,"Use latestRoundData and validate answeredInRound, timestamp, and positive answer.",Web3Bugs report 107.md; Code4rena report; GitHub issue 54; local JPEGd contracts,yes,,SV-SI,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,invariant=Accepted collateral oracle price should be fresh and complete before being consumed for credit/accounting decisions. | entities=Chainlink latestAnswer answer | primary=oracle answer | external_proxy=Chainlink feed freshness/round state | desync=_collateralPriceUsd consumes latestAnswer without stale-data validation. | sink=accounting | impact=loss | attacker=external-oracle-condition | label_notes=SV-SI stale oracle read; no persistent multi-entity synchronization invariant. | strict_match=Not in MV-SI recall denominator.
107,107,WEB3BUGS-107-M-07,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/117,2022-04-jpegd#m-07,2022-04-jpegd,M-07,jpegd,Wrong calculation for yVault price per share if decimals != 18,yVault.getPricePerFullShare hardcodes 1e18 instead of using the underlying token decimals.,"For non-18-decimal vault tokens, price per share is scaled incorrectly and can mislead integrations or payouts.",Use 10**decimals() or reject unsupported decimals.,Web3Bugs report 107.md; Code4rena report; GitHub issue 117; local JPEGd contracts,yes,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Price-per-share scaling should match the underlying token decimals. | entities=vault decimals, hardcoded 1e18 scale | primary=underlying token decimals | counterpart=hardcoded price scale | desync=getPricePerFullShare uses a fixed 1e18 scale. | sink=accounting | impact=loss | attacker=integrator | label_notes=Decimal scaling / formula bug, not a synchronization failure. | strict_match=Not in MV-SI recall denominator."
107,107,WEB3BUGS-107-M-08,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/157,2022-04-jpegd#m-08,2022-04-jpegd,M-08,jpegd,_swapUniswapV2 may use an improper path which can cause a loss of the majority of the rewardTokens,StrategyPUSDConvex hardcodes a two-hop rewardToken -> WETH swap path and uses minOut zero for reward-token swaps.,"If liquidity is mainly on a different route, harvesting can sell rewards for dust and lose value.",Allow configurable swap paths and appropriate slippage controls.,Web3Bugs report 107.md; Code4rena report; GitHub issue 157; local JPEGd contracts,yes,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Reward-token swaps should route through a liquid path with adequate slippage bounds. | entities=rewardTokens, hardcoded Uniswap path, minOut | primary=configured swap route | counterpart=actual liquidity route | external_proxy=Uniswap pools | desync=_swapUniswapV2 always builds [tokenIn, tokenOut]. | sink=transfer | impact=loss | attacker=strategist | label_notes=Routing/slippage design issue rather than stale coupled state. | strict_match=Not in MV-SI recall denominator."
107,107,WEB3BUGS-107-M-09,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/11,2022-04-jpegd#m-09,2022-04-jpegd,M-09,jpegd,The noContract modifier does not work as expected.,"noContract relies on Address.isContract, which returns false during a contract constructor.",A contract can call protected functions from its constructor and bypass the intended EOA/whitelist gate.,"Use tx.origin if that trust model is intended, or redesign the restriction.",Web3Bugs report 107.md; Code4rena report; GitHub issue 11; local JPEGd contracts,yes,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Contract-access restrictions should not rely on code length during construction. | entities=Address.isContract result, whitelistedContracts | primary=contract code length check | counterpart=EOA/whitelist policy | external_proxy=constructor execution state | desync=Constructor-time calls bypass isContract-based gating. | sink=access-control | impact=policy-bypass | attacker=unprivileged | label_notes=Access-control bypass via constructor semantics, not stale state synchronization. | strict_match=Not in MV-SI recall denominator."
107,107,WEB3BUGS-107-M-10,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/4,2022-04-jpegd#m-10,2022-04-jpegd,M-10,jpegd,Chainlink pricer is using a deprecated API,FungibleAssetVaultForDAO and NFTVault use Chainlink latestAnswer rather than latestRoundData with freshness checks.,Deprecated/stale oracle answers can be consumed in collateral pricing.,Use latestRoundData and validate answer freshness/completeness.,Web3Bugs report 107.md; Code4rena report; GitHub issue 4; local JPEGd contracts,yes,,SV-SI,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Accepted Chainlink price should be fresh and valid before protocol collateral calculations consume it. | entities=Chainlink latestAnswer answer | primary=oracle answer | external_proxy=Chainlink feed freshness/round state | desync=Vault price functions consume latestAnswer without latestRoundData freshness validation. | sink=accounting | impact=loss | attacker=external-oracle-condition | label_notes=SV-SI stale/deprecated oracle read; duplicate class with M-06 across vault pricers, not MV-SI. | strict_match=Not in MV-SI recall denominator."
107,107,WEB3BUGS-107-M-11,Code4rena,Medium,,2022-06-10,https://github.com/code-423n4/2022-04-jpegd-findings/issues/97,2022-04-jpegd#m-11,2022-04-jpegd,M-11,jpegd,Division before Multiplication May Result In No Interest Being Accrued,"NFTVault._calculateAdditionalInterest divides interestPerYear by 365 days before multiplying by elapsedTime, causing rounding to zero or understatement.",Small-decimal or low-rate debt can accrue no interest or too little interest.,Multiply by elapsedTime before dividing by the denominator and 365 days.,Web3Bugs report 107.md; Code4rena report; GitHub issue 97; local JPEGd contracts,yes,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Interest arithmetic should preserve precision through multiplication before division. | entities=totalDebtAmount, debtInterestApr, elapsedTime | primary=interest formula numerator | counterpart=division order | desync=_calculateAdditionalInterest performs division before multiplication. | sink=accounting | impact=underpayment | attacker=unprivileged | label_notes=Arithmetic/precision bug, not MV-SI/SV-SI stale state. | strict_match=Not in MV-SI recall denominator."
71,71,WEB3BUGS-71-H-01,Code4rena,High,SE-2,2022-03-15,https://github.com/code-423n4/2022-01-insure-findings/issues/158,2022-01-insure#h-01,2022-01-insure,H-01,insure,Tokens can be burned with no access control,Vault.utilize() allows any caller when keeper is unset and can transfer available tokens to a zero or arbitrary controller path.,"Call utilize() before keeper/controller are safely configured, or rely on the unsafe controller state, to move available tokens out of the vault.",Require a nonzero controller and explicit keeper/authorization before utilization.,Web3Bugs report 71.md; Code4rena report; GitHub issue 158; Vault.sol,yes,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Vault utilization should only move available assets to an initialized, authorized controller. | entities=keeper, controller, vault available balance | primary=keeper/controller authorization | counterpart=vault token transfer destination | desync=utilize() bypasses the keeper check when keeper is zero and consumes controller as the transfer destination. | sink=access-control | impact=loss | attacker=unprivileged | label_notes=Configuration/access-control flaw; excluded from MV-SI because the report is reducible to missing authorization and zero-address controller validation. | strict_match=Not in MV-SI recall denominator."
71,71,WEB3BUGS-71-H-02,Code4rena,High,O5,2022-03-15,https://github.com/code-423n4/2022-01-insure-findings/issues/192,2022-01-insure#h-02,2022-01-insure,H-02,insure,Typo in PoolTemplate unlock function results in user being able to unlock multiple times,"PoolTemplate.unlock() compares insurance status to false instead of assigning it, so active policy state remains true while lockedAmount is reduced.",Call unlock() repeatedly for the same expired insurance; lockedAmount is decremented each time while the insurance stays active.,Set insurances[_id].status = false before decrementing lockedAmount.,Web3Bugs report 71.md; Code4rena report; GitHub issue 192; PoolTemplate.sol,yes,,MV-SI,Type-II-asset-utility,no,NA-no-strict-B0-match,FN0-no-same-finding-tag-row,"invariant=Active insurance status/amount and pool lockedAmount must remain synchronized before withdrawal availability is computed. | entities=insurances[_id].status, insurances[_id].amount, lockedAmount, availableBalance() | primary=lockedAmount | counterpart=insurances[_id].status/amount | desync=unlock() reduces lockedAmount without clearing the insurance status because it uses == instead of =. | sink=withdrawal/accounting | impact=loss | attacker=unprivileged | label_notes=Clear MV-SI: one policy constituent remains active while the aggregate locked liquidity is advanced, letting withdrawals consume understated lockedAmount. No same-finding MV-Bench row was found. | strict_match=No same-finding MV-Bench row was found for the insurance status versus lockedAmount invariant."
71,71,WEB3BUGS-71-H-03,Code4rena,High,S2-1,2022-03-15,https://github.com/code-423n4/2022-01-insure-findings/issues/224,2022-01-insure#h-03,2022-01-insure,H-03,insure,Malicious Market Creators Can Steal Tokens From Unsuspecting Approved Reference Accounts,"Open market creation lets a creator choose _references[4] as the depositor, causing PoolTemplate.initialize() to pull approved funds from that address.","Frontrun market creation with victim as _references[4], making _depositFrom() transfer victim-approved tokens into an unwanted market.",Bind the initial depositor to the market creator or otherwise require depositor authorization.,Web3Bugs report 71.md; Code4rena report; GitHub issue 224; Factory.sol; PoolTemplate.sol; Vault.sol,yes,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Market initialization should only pull an initial deposit from an address that authorized that specific market creation. | entities=Factory.createMarket references, initial depositor allowance, PoolTemplate._depositFrom() | primary=initial depositor authorization | counterpart=market creation references | external_proxy=ERC20 allowance | desync=A creator-supplied reference address is consumed as the transferFrom source without per-market authorization. | sink=access-control | impact=loss | attacker=unprivileged | label_notes=Authorization/design flaw around arbitrary approved reference accounts; not a stale coupled-state synchronization bug. | strict_match=Not in MV-SI recall denominator."
71,71,WEB3BUGS-71-H-04,Code4rena,High,S4-1,2022-03-15,https://github.com/code-423n4/2022-01-insure-findings/issues/250,2022-01-insure#h-04,2022-01-insure,H-04,insure,Initial pool deposit can be stolen,PoolTemplate.initialize() accepts an arbitrary _references[4] initial depositor during unrestricted market creation.,Create a market before the intended creator and use the victim-approved depositor address so the vault pulls the victim tokens.,Set the initial depositor from Factory.createMarket msg.sender or require explicit depositor approval for the exact market.,Web3Bugs report 71.md; Code4rena report; GitHub issue 250; Factory.sol; PoolTemplate.sol; Vault.sol,yes,,other-logical-bug,NA,not_applicable,NA-not-MVSI,NA-not-MVSI,"invariant=Initial pool deposits must be bound to the market creator or an explicit depositor consent path. | entities=Factory.createMarket caller, _references[4], Vault.addValue transferFrom | primary=initial depositor authorization | counterpart=market creator identity | external_proxy=ERC20 allowance | desync=The factory accepts a depositor reference that is not synchronized with the caller creating the market. | sink=access-control | impact=loss | attacker=unprivileged | label_notes=Same root class as H-03: arbitrary approved depositor misuse, not MV-SI under the strict stale-state litmus. | strict_match=Not in MV-SI recall denominator."
